# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-04-23 14:59:31 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04119400 GRAND RIVER NEAR EASTMANVILLE, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04119400
#    DD parameter   Description
#    04   00055     Stream velocity, feet per second
#    06   00010     Temperature, water, degrees Celsius
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	04_00055	04_00055_cd	06_00010	06_00010_cd
USGS	04119400	2016-04-17 20:24	EST	1.50	P	12.7	P
USGS	04119400	2016-04-17 20:36	EST	1.49	P	12.8	P
USGS	04119400	2016-04-17 20:48	EST	1.50	P	12.8	P
USGS	04119400	2016-04-17 21:00	EST	1.48	P	12.8	P
USGS	04119400	2016-04-17 21:12	EST	1.52	P	12.8	P
USGS	04119400	2016-04-17 21:24	EST	1.49	P	12.9	P
USGS	04119400	2016-04-17 21:36	EST	1.49	P	12.9	P
USGS	04119400	2016-04-17 21:48	EST	1.50	P	12.9	P
USGS	04119400	2016-04-17 22:00	EST	1.50	P	12.9	P
USGS	04119400	2016-04-17 22:12	EST	1.50	P	13.1	P
USGS	04119400	2016-04-17 22:24	EST	1.50	P	13.1	P
USGS	04119400	2016-04-17 22:36	EST	1.48	P	13.1	P
USGS	04119400	2016-04-17 22:48	EST	1.47	P	13.1	P
USGS	04119400	2016-04-17 23:00	EST	1.49	P	13.1	P
USGS	04119400	2016-04-17 23:12	EST	1.46	P	13.1	P
USGS	04119400	2016-04-17 23:24	EST	1.48	P	13.2	P
USGS	04119400	2016-04-17 23:36	EST	1.45	P	13.1	P
USGS	04119400	2016-04-17 23:48	EST	1.48	P	13.0	P
USGS	04119400	2016-04-18 00:00	EST	1.48	P	13.2	P
USGS	04119400	2016-04-18 00:12	EST	1.47	P	13.2	P
USGS	04119400	2016-04-18 00:24	EST	1.48	P	13.1	P
USGS	04119400	2016-04-18 00:36	EST	1.45	P	13.1	P
USGS	04119400	2016-04-18 00:48	EST	1.47	P	13.0	P
USGS	04119400	2016-04-18 01:00	EST	1.50	P	13.1	P
USGS	04119400	2016-04-18 01:12	EST	1.46	P	13.1	P
USGS	04119400	2016-04-18 01:24	EST	1.45	P	13.1	P
USGS	04119400	2016-04-18 01:36	EST	1.46	P	13.2	P
USGS	04119400	2016-04-18 01:48	EST	1.43	P	13.0	P
USGS	04119400	2016-04-18 02:00	EST	1.45	P	13.0	P
USGS	04119400	2016-04-18 02:12	EST	1.46	P	13.0	P
USGS	04119400	2016-04-18 02:24	EST	1.45	P	13.1	P
USGS	04119400	2016-04-18 02:36	EST	1.45	P	12.9	P
USGS	04119400	2016-04-18 02:48	EST	1.47	P	13.0	P
USGS	04119400	2016-04-18 03:00	EST	1.46	P	13.0	P
USGS	04119400	2016-04-18 03:12	EST	1.42	P	13.0	P
USGS	04119400	2016-04-18 03:24	EST	1.45	P	12.9	P
USGS	04119400	2016-04-18 03:36	EST	1.46	P	12.9	P
USGS	04119400	2016-04-18 03:48	EST	1.43	P	12.9	P
USGS	04119400	2016-04-18 04:00	EST	1.44	P	13.0	P
USGS	04119400	2016-04-18 04:12	EST	1.46	P	13.0	P
USGS	04119400	2016-04-18 04:24	EST	1.45	P	12.8	P
USGS	04119400	2016-04-18 04:36	EST	1.46	P	12.8	P
USGS	04119400	2016-04-18 04:48	EST	1.43	P	12.9	P
USGS	04119400	2016-04-18 05:00	EST	1.44	P	12.8	P
USGS	04119400	2016-04-18 05:12	EST	1.45	P	12.8	P
USGS	04119400	2016-04-18 05:24	EST	1.43	P	12.8	P
USGS	04119400	2016-04-18 05:36	EST	1.45	P	12.8	P
USGS	04119400	2016-04-18 05:48	EST	1.44	P	12.7	P
USGS	04119400	2016-04-18 06:00	EST	1.43	P	12.8	P
USGS	04119400	2016-04-18 06:12	EST	1.44	P	12.8	P
USGS	04119400	2016-04-18 06:24	EST	1.44	P	12.8	P
USGS	04119400	2016-04-18 06:36	EST	1.45	P	12.8	P
USGS	04119400	2016-04-18 06:48	EST	1.43	P	12.8	P
USGS	04119400	2016-04-18 07:00	EST	1.42	P	12.8	P
USGS	04119400	2016-04-18 07:12	EST	1.42	P	12.9	P
USGS	04119400	2016-04-18 07:24	EST	1.43	P	12.9	P
USGS	04119400	2016-04-18 07:36	EST	1.45	P	12.9	P
USGS	04119400	2016-04-18 07:48	EST	1.45	P	12.8	P
USGS	04119400	2016-04-18 08:00	EST	1.44	P	12.9	P
USGS	04119400	2016-04-18 08:12	EST	1.44	P	12.9	P
USGS	04119400	2016-04-18 08:24	EST	1.45	P	12.9	P
USGS	04119400	2016-04-18 08:36	EST	1.45	P	13.0	P
USGS	04119400	2016-04-18 08:48	EST	1.43	P	13.0	P
USGS	04119400	2016-04-18 09:00	EST	1.43	P	13.0	P
USGS	04119400	2016-04-18 09:12	EST	1.43	P	13.1	P
USGS	04119400	2016-04-18 09:24	EST	1.42	P	13.1	P
USGS	04119400	2016-04-18 09:36	EST	1.43	P	13.1	P
USGS	04119400	2016-04-18 09:48	EST	1.42	P	13.2	P
USGS	04119400	2016-04-18 10:00	EST	1.42	P	13.2	P
USGS	04119400	2016-04-18 10:12	EST	1.43	P	13.2	P
USGS	04119400	2016-04-18 10:24	EST	1.42	P	13.3	P
USGS	04119400	2016-04-18 10:36	EST	1.41	P	13.4	P
USGS	04119400	2016-04-18 10:48	EST	1.43	P	13.4	P
USGS	04119400	2016-04-18 11:00	EST	1.45	P	13.5	P
USGS	04119400	2016-04-18 11:12	EST	1.42	P	13.5	P
USGS	04119400	2016-04-18 11:24	EST	1.42	P	13.6	P
USGS	04119400	2016-04-18 11:36	EST	1.42	P	13.6	P
USGS	04119400	2016-04-18 11:48	EST	1.45	P	13.7	P
USGS	04119400	2016-04-18 12:00	EST	1.45	P	13.7	P
USGS	04119400	2016-04-18 12:12	EST	1.43	P	13.7	P
USGS	04119400	2016-04-18 12:24	EST	1.43	P	13.7	P
USGS	04119400	2016-04-18 12:36	EST	1.42	P	13.8	P
USGS	04119400	2016-04-18 12:48	EST	1.39	P	13.8	P
USGS	04119400	2016-04-18 13:00	EST	1.42	P	13.8	P
USGS	04119400	2016-04-18 13:12	EST	1.39	P	13.9	P
USGS	04119400	2016-04-18 13:24	EST	1.40	P	13.9	P
USGS	04119400	2016-04-18 13:36	EST	1.40	P	13.9	P
USGS	04119400	2016-04-18 13:48	EST	1.40	P	13.9	P
USGS	04119400	2016-04-18 14:00	EST	1.38	P	14.0	P
USGS	04119400	2016-04-18 14:12	EST	1.42	P	14.0	P
USGS	04119400	2016-04-18 14:24	EST	1.38	P	14.0	P
USGS	04119400	2016-04-18 14:36	EST	1.45	P	14.1	P
USGS	04119400	2016-04-18 14:48	EST	1.40	P	14.1	P
USGS	04119400	2016-04-18 15:00	EST	1.40	P	14.2	P
USGS	04119400	2016-04-18 15:12	EST	1.40	P	14.2	P
USGS	04119400	2016-04-18 15:24	EST	1.38	P	14.2	P
USGS	04119400	2016-04-18 15:36	EST	1.40	P	14.4	P
USGS	04119400	2016-04-18 15:48	EST	1.42	P	14.3	P
USGS	04119400	2016-04-18 16:00	EST	1.43	P	14.3	P
USGS	04119400	2016-04-18 16:12	EST	1.41	P	14.4	P
USGS	04119400	2016-04-18 16:24	EST	1.40	P	14.4	P
USGS	04119400	2016-04-18 16:36	EST	1.40	P	14.4	P
USGS	04119400	2016-04-18 16:48	EST	1.39	P	14.4	P
USGS	04119400	2016-04-18 17:00	EST	1.41	P	14.4	P
USGS	04119400	2016-04-18 17:12	EST	1.41	P	14.5	P
USGS	04119400	2016-04-18 17:24	EST	1.46	P	14.5	P
USGS	04119400	2016-04-18 17:36	EST	1.38	P	14.6	P
USGS	04119400	2016-04-18 17:48	EST	1.39	P	14.6	P
USGS	04119400	2016-04-18 18:00	EST	1.43	P	14.7	P
USGS	04119400	2016-04-18 18:12	EST	1.40	P	14.7	P
USGS	04119400	2016-04-18 18:24	EST	1.40	P	14.7	P
USGS	04119400	2016-04-18 18:36	EST	1.37	P	14.7	P
USGS	04119400	2016-04-18 18:48	EST	1.39	P	14.7	P
USGS	04119400	2016-04-18 19:00	EST	1.37	P	14.7	P
USGS	04119400	2016-04-18 19:12	EST	1.38	P	14.7	P
USGS	04119400	2016-04-18 19:24	EST	1.38	P	14.7	P
USGS	04119400	2016-04-18 19:36	EST	1.37	P	14.8	P
USGS	04119400	2016-04-18 19:48	EST	1.38	P	14.7	P
USGS	04119400	2016-04-18 20:00	EST	1.37	P	14.7	P
USGS	04119400	2016-04-18 20:12	EST	1.38	P	14.7	P
USGS	04119400	2016-04-18 20:24	EST	1.38	P	14.7	P
USGS	04119400	2016-04-18 20:36	EST	1.37	P	14.8	P
USGS	04119400	2016-04-18 20:48	EST	1.37	P	14.8	P
USGS	04119400	2016-04-18 21:00	EST	1.38	P	14.8	P
USGS	04119400	2016-04-18 21:12	EST	1.37	P	14.8	P
USGS	04119400	2016-04-18 21:24	EST	1.37	P	14.7	P
USGS	04119400	2016-04-18 21:36	EST	1.38	P	14.8	P
USGS	04119400	2016-04-18 21:48	EST	1.39	P	14.8	P
USGS	04119400	2016-04-18 22:00	EST	1.40	P	14.6	P
USGS	04119400	2016-04-18 22:12	EST	1.40	P	14.6	P
USGS	04119400	2016-04-18 22:24	EST	1.38	P	14.7	P
USGS	04119400	2016-04-18 22:36	EST	1.36	P	14.5	P
USGS	04119400	2016-04-18 22:48	EST	1.37	P	14.4	P
USGS	04119400	2016-04-18 23:00	EST	1.39	P	14.5	P
USGS	04119400	2016-04-18 23:12	EST	1.38	P	14.5	P
USGS	04119400	2016-04-18 23:24	EST	1.37	P	14.5	P
USGS	04119400	2016-04-18 23:36	EST	1.38	P	14.5	P
USGS	04119400	2016-04-18 23:48	EST	1.38	P	14.4	P
USGS	04119400	2016-04-19 00:00	EST	1.37	P	14.4	P
USGS	04119400	2016-04-19 00:12	EST	1.37	P	14.4	P
USGS	04119400	2016-04-19 00:24	EST	1.37	P	14.3	P
USGS	04119400	2016-04-19 00:36	EST	1.34	P	14.3	P
USGS	04119400	2016-04-19 00:48	EST	1.35	P	14.5	P
USGS	04119400	2016-04-19 01:00	EST	1.36	P	14.5	P
USGS	04119400	2016-04-19 01:12	EST	1.36	P	14.4	P
USGS	04119400	2016-04-19 01:24	EST	1.36	P	14.4	P
USGS	04119400	2016-04-19 01:36	EST	1.37	P	14.3	P
USGS	04119400	2016-04-19 01:48	EST	1.35	P	14.4	P
USGS	04119400	2016-04-19 02:00	EST	1.36	P	14.3	P
USGS	04119400	2016-04-19 02:12	EST	1.37	P	14.2	P
USGS	04119400	2016-04-19 02:24	EST	1.37	P	14.4	P
USGS	04119400	2016-04-19 02:36	EST	1.36	P	14.2	P
USGS	04119400	2016-04-19 02:48	EST	1.38	P	14.4	P
USGS	04119400	2016-04-19 03:00	EST	1.37	P	14.3	P
USGS	04119400	2016-04-19 03:12	EST	1.37	P	14.5	P
USGS	04119400	2016-04-19 03:24	EST	1.35	P	14.2	P
USGS	04119400	2016-04-19 03:36	EST	1.36	P	14.2	P
USGS	04119400	2016-04-19 03:48	EST	1.37	P	14.3	P
USGS	04119400	2016-04-19 04:00	EST	1.37	P	14.3	P
USGS	04119400	2016-04-19 04:12	EST	1.36	P	14.3	P
USGS	04119400	2016-04-19 04:24	EST	1.35	P	14.2	P
USGS	04119400	2016-04-19 04:36	EST	1.34	P	14.0	P
USGS	04119400	2016-04-19 04:48	EST	1.35	P	14.3	P
USGS	04119400	2016-04-19 05:00	EST	1.36	P	14.4	P
USGS	04119400	2016-04-19 05:12	EST	1.34	P	14.2	P
USGS	04119400	2016-04-19 05:24	EST	1.35	P	14.1	P
USGS	04119400	2016-04-19 05:36	EST	1.32	P	14.4	P
USGS	04119400	2016-04-19 05:48	EST	1.36	P	14.2	P
USGS	04119400	2016-04-19 06:00	EST	1.35	P	14.2	P
USGS	04119400	2016-04-19 06:12	EST	1.34	P	14.2	P
USGS	04119400	2016-04-19 06:24	EST	1.32	P	14.1	P
USGS	04119400	2016-04-19 06:36	EST	1.32	P	14.3	P
USGS	04119400	2016-04-19 06:48	EST	1.34	P	14.2	P
USGS	04119400	2016-04-19 07:00	EST	1.35	P	14.2	P
USGS	04119400	2016-04-19 07:12	EST	1.34	P	14.0	P
USGS	04119400	2016-04-19 07:24	EST	1.34	P	14.2	P
USGS	04119400	2016-04-19 07:36	EST	1.34	P	14.3	P
USGS	04119400	2016-04-19 07:48	EST	1.35	P	14.1	P
USGS	04119400	2016-04-19 08:00	EST	1.32	P	14.2	P
USGS	04119400	2016-04-19 08:12	EST	1.35	P	14.2	P
USGS	04119400	2016-04-19 08:24	EST	1.34	P	14.2	P
USGS	04119400	2016-04-19 08:36	EST	1.35	P	14.0	P
USGS	04119400	2016-04-19 08:48	EST			14.2	P
USGS	04119400	2016-04-19 09:00	EST			14.1	P
USGS	04119400	2016-04-19 09:12	EST			14.0	P
USGS	04119400	2016-04-19 09:24	EST			14.2	P
USGS	04119400	2016-04-19 09:36	EST			14.1	P
USGS	04119400	2016-04-19 09:48	EST			14.1	P
USGS	04119400	2016-04-19 10:00	EST			14.2	P
USGS	04119400	2016-04-19 10:12	EST			14.2	P
USGS	04119400	2016-04-19 10:24	EST			14.1	P
USGS	04119400	2016-04-19 10:36	EST			14.0	P
USGS	04119400	2016-04-19 10:48	EST	1.34	P	14.1	P
USGS	04119400	2016-04-19 11:00	EST	1.35	P	14.1	P
USGS	04119400	2016-04-19 11:12	EST	1.32	P	14.3	P
USGS	04119400	2016-04-19 11:24	EST	1.36	P	14.1	P
USGS	04119400	2016-04-19 11:36	EST	1.32	P	14.1	P
USGS	04119400	2016-04-19 11:48	EST	1.32	P	14.2	P
USGS	04119400	2016-04-19 12:00	EST	1.32	P	14.2	P
USGS	04119400	2016-04-19 12:12	EST	1.37	P	14.2	P
USGS	04119400	2016-04-19 12:24	EST	1.33	P	14.2	P
USGS	04119400	2016-04-19 12:36	EST	1.36	P	14.3	P
USGS	04119400	2016-04-19 12:48	EST	1.31	P	14.1	P
USGS	04119400	2016-04-19 13:00	EST	1.34	P	14.2	P
USGS	04119400	2016-04-19 13:12	EST	1.32	P	14.2	P
USGS	04119400	2016-04-19 13:24	EST	1.32	P	14.3	P
USGS	04119400	2016-04-19 13:36	EST	1.29	P	14.2	P
USGS	04119400	2016-04-19 13:48	EST	1.30	P	14.2	P
USGS	04119400	2016-04-19 14:00	EST	1.32	P	14.2	P
USGS	04119400	2016-04-19 14:12	EST	1.31	P	14.3	P
USGS	04119400	2016-04-19 14:24	EST	1.32	P	14.4	P
USGS	04119400	2016-04-19 14:36	EST	1.32	P	14.2	P
USGS	04119400	2016-04-19 14:48	EST	1.34	P	14.2	P
USGS	04119400	2016-04-19 15:00	EST	1.29	P	14.2	P
USGS	04119400	2016-04-19 15:12	EST	1.30	P	14.3	P
USGS	04119400	2016-04-19 15:24	EST	1.33	P	14.3	P
USGS	04119400	2016-04-19 15:36	EST	1.32	P	14.2	P
USGS	04119400	2016-04-19 15:48	EST	1.31	P	14.3	P
USGS	04119400	2016-04-19 16:00	EST	1.31	P	14.3	P
USGS	04119400	2016-04-19 16:12	EST	1.31	P	14.3	P
USGS	04119400	2016-04-19 16:24	EST	1.31	P	14.2	P
USGS	04119400	2016-04-19 16:36	EST	1.31	P	14.2	P
USGS	04119400	2016-04-19 16:48	EST	1.32	P	14.2	P
USGS	04119400	2016-04-19 17:00	EST	1.34	P	14.2	P
USGS	04119400	2016-04-19 17:12	EST	1.33	P	14.3	P
USGS	04119400	2016-04-19 17:24	EST	1.31	P	14.2	P
USGS	04119400	2016-04-19 17:36	EST	1.30	P	14.3	P
USGS	04119400	2016-04-19 17:48	EST	1.32	P	14.2	P
USGS	04119400	2016-04-19 18:00	EST	1.32	P	14.2	P
USGS	04119400	2016-04-19 18:12	EST	1.28	P	14.2	P
USGS	04119400	2016-04-19 18:24	EST	1.30	P	14.3	P
USGS	04119400	2016-04-19 18:36	EST	1.30	P	14.2	P
USGS	04119400	2016-04-19 18:48	EST	1.30	P	14.2	P
USGS	04119400	2016-04-19 19:00	EST	1.29	P	14.1	P
USGS	04119400	2016-04-19 19:12	EST	1.32	P	14.2	P
USGS	04119400	2016-04-19 19:24	EST	1.28	P	14.1	P
USGS	04119400	2016-04-19 19:36	EST	1.30	P	14.1	P
USGS	04119400	2016-04-19 19:48	EST	1.30	P	14.1	P
USGS	04119400	2016-04-19 20:00	EST	1.29	P	14.1	P
USGS	04119400	2016-04-19 20:12	EST	1.29	P	14.1	P
USGS	04119400	2016-04-19 20:24	EST	1.27	P	14.1	P
USGS	04119400	2016-04-19 20:36	EST	1.29	P	14.1	P
USGS	04119400	2016-04-19 20:48	EST	1.28	P	14.1	P
USGS	04119400	2016-04-19 21:00	EST	1.28	P	14.2	P
USGS	04119400	2016-04-19 21:12	EST	1.27	P	14.1	P
USGS	04119400	2016-04-19 21:24	EST	1.25	P	14.1	P
USGS	04119400	2016-04-19 21:36	EST	1.28	P	14.1	P
USGS	04119400	2016-04-19 21:48	EST	1.27	P	14.1	P
USGS	04119400	2016-04-19 22:00	EST	1.29	P	14.1	P
USGS	04119400	2016-04-19 22:12	EST	1.29	P	14.1	P
USGS	04119400	2016-04-19 22:24	EST	1.28	P	14.1	P
USGS	04119400	2016-04-19 22:36	EST	1.29	P	14.1	P
USGS	04119400	2016-04-19 22:48	EST	1.28	P	14.1	P
USGS	04119400	2016-04-19 23:00	EST	1.26	P	14.1	P
USGS	04119400	2016-04-19 23:12	EST	1.26	P	14.1	P
USGS	04119400	2016-04-19 23:24	EST	1.30	P	14.1	P
USGS	04119400	2016-04-19 23:36	EST	1.28	P	14.1	P
USGS	04119400	2016-04-19 23:48	EST	1.29	P	14.0	P
USGS	04119400	2016-04-20 00:00	EST	1.26	P	14.0	P
USGS	04119400	2016-04-20 00:12	EST	1.30	P	14.0	P
USGS	04119400	2016-04-20 00:24	EST	1.30	P	14.0	P
USGS	04119400	2016-04-20 00:36	EST	1.29	P	14.0	P
USGS	04119400	2016-04-20 00:48	EST	1.29	P	14.0	P
USGS	04119400	2016-04-20 01:00	EST	1.28	P	13.9	P
USGS	04119400	2016-04-20 01:12	EST	1.29	P	13.9	P
USGS	04119400	2016-04-20 01:24	EST	1.27	P	13.9	P
USGS	04119400	2016-04-20 01:36	EST	1.29	P	13.9	P
USGS	04119400	2016-04-20 01:48	EST	1.29	P	13.9	P
USGS	04119400	2016-04-20 02:00	EST	1.28	P	13.9	P
USGS	04119400	2016-04-20 02:12	EST	1.27	P	13.9	P
USGS	04119400	2016-04-20 02:24	EST	1.27	P	13.8	P
USGS	04119400	2016-04-20 02:36	EST	1.26	P	13.9	P
USGS	04119400	2016-04-20 02:48	EST	1.25	P	13.9	P
USGS	04119400	2016-04-20 03:00	EST	1.27	P	13.9	P
USGS	04119400	2016-04-20 03:12	EST	1.27	P	13.9	P
USGS	04119400	2016-04-20 03:24	EST	1.27	P	13.9	P
USGS	04119400	2016-04-20 03:36	EST	1.28	P	13.9	P
USGS	04119400	2016-04-20 03:48	EST	1.29	P	13.9	P
USGS	04119400	2016-04-20 04:00	EST	1.24	P	13.8	P
USGS	04119400	2016-04-20 04:12	EST	1.27	P	13.9	P
USGS	04119400	2016-04-20 04:24	EST	1.25	P	13.8	P
USGS	04119400	2016-04-20 04:36	EST	1.25	P	13.8	P
USGS	04119400	2016-04-20 04:48	EST	1.29	P	13.8	P
USGS	04119400	2016-04-20 05:00	EST	1.27	P	13.8	P
USGS	04119400	2016-04-20 05:12	EST	1.26	P	13.8	P
USGS	04119400	2016-04-20 05:24	EST	1.25	P	13.8	P
USGS	04119400	2016-04-20 05:36	EST	1.27	P	13.8	P
USGS	04119400	2016-04-20 05:48	EST	1.26	P	13.8	P
USGS	04119400	2016-04-20 06:00	EST	1.27	P	13.7	P
USGS	04119400	2016-04-20 06:12	EST	1.27	P	13.7	P
USGS	04119400	2016-04-20 06:24	EST	1.29	P	13.7	P
USGS	04119400	2016-04-20 06:36	EST	1.29	P	13.7	P
USGS	04119400	2016-04-20 06:48	EST	1.27	P	13.7	P
USGS	04119400	2016-04-20 07:00	EST	1.27	P	13.7	P
USGS	04119400	2016-04-20 07:12	EST	1.27	P	13.8	P
USGS	04119400	2016-04-20 07:24	EST	1.27	P	13.7	P
USGS	04119400	2016-04-20 07:36	EST	1.27	P	13.7	P
USGS	04119400	2016-04-20 07:48	EST	1.25	P	13.7	P
USGS	04119400	2016-04-20 08:00	EST	1.25	P	13.7	P
USGS	04119400	2016-04-20 08:12	EST	1.25	P	13.8	P
USGS	04119400	2016-04-20 08:24	EST	1.26	P	13.7	P
USGS	04119400	2016-04-20 08:36	EST	1.27	P	13.8	P
USGS	04119400	2016-04-20 08:48	EST	1.28	P	13.8	P
USGS	04119400	2016-04-20 09:00	EST	1.25	P	13.8	P
USGS	04119400	2016-04-20 09:12	EST	1.29	P	13.8	P
USGS	04119400	2016-04-20 09:24	EST	1.24	P	13.9	P
USGS	04119400	2016-04-20 09:36	EST	1.27	P	13.8	P
USGS	04119400	2016-04-20 09:48	EST	1.25	P	13.8	P
USGS	04119400	2016-04-20 10:00	EST	1.24	P	13.8	P
USGS	04119400	2016-04-20 10:12	EST	1.25	P	13.9	P
USGS	04119400	2016-04-20 10:24	EST	1.24	P	14.0	P
USGS	04119400	2016-04-20 10:36	EST	1.26	P	13.9	P
USGS	04119400	2016-04-20 10:48	EST	1.27	P	14.0	P
USGS	04119400	2016-04-20 11:00	EST	1.24	P	14.0	P
USGS	04119400	2016-04-20 11:12	EST	1.27	P	14.1	P
USGS	04119400	2016-04-20 11:24	EST	1.22	P	14.0	P
USGS	04119400	2016-04-20 11:36	EST	1.25	P	14.1	P
USGS	04119400	2016-04-20 11:48	EST	1.23	P	14.1	P
USGS	04119400	2016-04-20 12:00	EST	1.24	P	14.2	P
USGS	04119400	2016-04-20 12:12	EST	1.25	P	14.2	P
USGS	04119400	2016-04-20 12:24	EST	1.25	P	14.2	P
USGS	04119400	2016-04-20 12:36	EST	1.28	P	14.3	P
USGS	04119400	2016-04-20 12:48	EST	1.23	P	14.3	P
USGS	04119400	2016-04-20 13:00	EST	1.24	P	14.3	P
USGS	04119400	2016-04-20 13:12	EST	1.24	P	14.4	P
USGS	04119400	2016-04-20 13:24	EST	1.25	P	14.4	P
USGS	04119400	2016-04-20 13:36	EST	1.22	P	14.3	P
USGS	04119400	2016-04-20 13:48	EST	1.24	P	14.3	P
USGS	04119400	2016-04-20 14:00	EST	1.22	P	14.3	P
USGS	04119400	2016-04-20 14:12	EST	1.24	P	14.4	P
USGS	04119400	2016-04-20 14:24	EST	1.24	P	14.4	P
USGS	04119400	2016-04-20 14:36	EST	1.19	P	14.4	P
USGS	04119400	2016-04-20 14:48	EST	1.23	P	14.4	P
USGS	04119400	2016-04-20 15:00	EST	1.22	P	14.4	P
USGS	04119400	2016-04-20 15:12	EST	1.22	P	14.4	P
USGS	04119400	2016-04-20 15:24	EST	1.23	P	14.4	P
USGS	04119400	2016-04-20 15:36	EST	1.24	P	14.4	P
USGS	04119400	2016-04-20 15:48	EST	1.24	P	14.4	P
USGS	04119400	2016-04-20 16:00	EST	1.25	P	14.4	P
USGS	04119400	2016-04-20 16:12	EST	1.22	P	14.4	P
USGS	04119400	2016-04-20 16:24	EST	1.24	P	14.4	P
USGS	04119400	2016-04-20 16:36	EST	1.21	P	14.4	P
USGS	04119400	2016-04-20 16:48	EST	1.21	P	14.4	P
USGS	04119400	2016-04-20 17:00	EST	1.25	P	14.4	P
USGS	04119400	2016-04-20 17:12	EST	1.23	P	14.4	P
USGS	04119400	2016-04-20 17:24	EST	1.20	P	14.4	P
USGS	04119400	2016-04-20 17:36	EST	1.21	P	14.4	P
USGS	04119400	2016-04-20 17:48	EST	1.23	P	14.4	P
USGS	04119400	2016-04-20 18:00	EST	1.21	P	14.4	P
USGS	04119400	2016-04-20 18:12	EST	1.21	P	14.4	P
USGS	04119400	2016-04-20 18:24	EST	1.23	P	14.4	P
USGS	04119400	2016-04-20 18:36	EST	1.19	P	14.4	P
USGS	04119400	2016-04-20 18:48	EST	1.21	P	14.4	P
USGS	04119400	2016-04-20 19:00	EST	1.18	P	14.3	P
USGS	04119400	2016-04-20 19:12	EST	1.23	P	14.4	P
USGS	04119400	2016-04-20 19:24	EST	1.22	P	14.4	P
USGS	04119400	2016-04-20 19:36	EST	1.19	P	14.4	P
USGS	04119400	2016-04-20 19:48	EST	1.19	P	14.4	P
USGS	04119400	2016-04-20 20:00	EST	1.21	P	14.3	P
USGS	04119400	2016-04-20 20:12	EST	1.20	P	14.3	P
USGS	04119400	2016-04-20 20:24	EST	1.19	P	14.3	P
USGS	04119400	2016-04-20 20:36	EST	1.21	P	14.3	P
USGS	04119400	2016-04-20 20:48	EST	1.21	P	14.3	P
USGS	04119400	2016-04-20 21:00	EST	1.20	P	14.3	P
USGS	04119400	2016-04-20 21:12	EST	1.21	P	14.3	P
USGS	04119400	2016-04-20 21:24	EST	1.22	P	14.3	P
USGS	04119400	2016-04-20 21:36	EST	1.20	P	14.3	P
USGS	04119400	2016-04-20 21:48	EST	1.21	P	14.2	P
USGS	04119400	2016-04-20 22:00	EST	1.21	P	14.3	P
USGS	04119400	2016-04-20 22:12	EST	1.19	P	14.3	P
USGS	04119400	2016-04-20 22:24	EST	1.22	P	14.2	P
USGS	04119400	2016-04-20 22:36	EST	1.20	P	14.3	P
USGS	04119400	2016-04-20 22:48	EST	1.20	P	14.2	P
USGS	04119400	2016-04-20 23:00	EST	1.19	P	14.2	P
USGS	04119400	2016-04-20 23:12	EST	1.21	P	14.2	P
USGS	04119400	2016-04-20 23:24	EST	1.21	P	14.2	P
USGS	04119400	2016-04-20 23:36	EST	1.18	P	14.2	P
USGS	04119400	2016-04-20 23:48	EST	1.21	P	14.2	P
USGS	04119400	2016-04-21 00:00	EST	1.20	P	14.2	P
USGS	04119400	2016-04-21 00:12	EST	1.17	P	14.2	P
USGS	04119400	2016-04-21 00:24	EST	1.22	P	14.2	P
USGS	04119400	2016-04-21 00:36	EST	1.19	P	14.2	P
USGS	04119400	2016-04-21 00:48	EST	1.19	P	14.2	P
USGS	04119400	2016-04-21 01:00	EST	1.17	P	14.2	P
USGS	04119400	2016-04-21 01:12	EST	1.17	P	14.2	P
USGS	04119400	2016-04-21 01:24	EST	1.19	P	14.2	P
USGS	04119400	2016-04-21 01:36	EST	1.20	P	14.2	P
USGS	04119400	2016-04-21 01:48	EST	1.19	P	14.2	P
USGS	04119400	2016-04-21 02:00	EST	1.22	P	14.2	P
USGS	04119400	2016-04-21 02:12	EST	1.20	P	14.2	P
USGS	04119400	2016-04-21 02:24	EST	1.19	P	14.2	P
USGS	04119400	2016-04-21 02:36	EST	1.18	P	14.2	P
USGS	04119400	2016-04-21 02:48	EST	1.20	P	14.2	P
USGS	04119400	2016-04-21 03:00	EST	1.21	P	14.2	P
USGS	04119400	2016-04-21 03:12	EST	1.19	P	14.2	P
USGS	04119400	2016-04-21 03:24	EST	1.20	P	14.2	P
USGS	04119400	2016-04-21 03:36	EST	1.19	P	14.2	P
USGS	04119400	2016-04-21 03:48	EST	1.19	P	14.2	P
